# blastp
# Iteration: 0
# Query: P24276.1 RecName: Full=Protein SSD1; AltName: Full=Protein SRK1 [Saccharomyces cerevisiae S288C]
# RID: BBWCMDV1016
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 406 hits found
P24276.1	XP_503507.1	24.910	554	370	14	571	1098	404	937	9.67e-31	136	42.42
P24276.1	ORX81012.1	27.778	450	277	13	586	1010	382	808	1.04e-30	136	46.67
P24276.1	QEU58691.1	25.046	539	354	14	588	1098	436	952	1.40e-30	136	43.23
P24276.1	XP_003307080.2	25.853	557	362	14	586	1107	469	1009	1.54e-30	136	41.47
P24276.1	XP_649075.1	24.861	539	345	15	584	1097	346	849	2.34e-30	135	45.64
P24276.1	XP_012049211.1	25.564	532	357	16	586	1093	423	939	4.45e-30	134	43.61
P24276.1	NP_984830.1	25.465	538	343	15	588	1093	425	936	1.48e-29	132	43.12
P24276.1	XP_005254203.1	26.128	532	340	14	517	1014	303	815	1.61e-29	132	43.61
P24276.1	EGN94814.1	24.494	543	379	14	570	1093	401	931	5.11e-29	130	41.62
P24276.1	XP_751606.1	24.590	549	363	16	586	1100	422	953	8.17e-29	130	41.89
P24276.1	XP_661261.1	24.413	639	405	21	512	1100	326	936	8.47e-29	130	41.94
P24276.1	XP_001243197.1	24.824	709	439	23	488	1143	325	992	2.41e-28	129	39.92
P24276.1	XP_007334414.1	24.860	535	357	16	586	1093	417	933	2.88e-28	128	42.43
P24276.1	SMY20547.1	23.397	577	376	14	574	1115	411	956	2.92e-28	128	42.29
P24276.1	ORY36765.1	27.389	471	277	17	577	1010	360	802	5.01e-28	127	45.44
P24276.1	ODV92280.1	26.696	457	306	11	586	1027	386	828	5.54e-28	127	43.98
P24276.1	PIS52301.1	26.118	559	358	16	559	1090	383	913	7.08e-28	127	41.32
P24276.1	QEO21715.1	26.118	559	358	16	559	1090	383	913	7.78e-28	127	41.32
P24276.1	XP_028891319.1	26.118	559	358	16	559	1090	383	913	8.05e-28	127	41.32
P24276.1	PSK79288.1	26.118	559	358	16	559	1090	383	913	8.19e-28	127	41.32
P24276.1	EEH07176.1	23.493	647	413	20	536	1127	378	997	1.46e-27	126	40.49
P24276.1	AAH14124.2	25.761	493	323	11	636	1090	1	488	1.57e-27	124	43.00
P24276.1	NP_597581.1	26.667	465	262	16	586	1021	291	705	2.31e-27	125	43.87
P24276.1	XP_461958.2	25.000	504	344	14	617	1098	466	957	2.68e-27	125	43.65
P24276.1	CRL23579.1	24.599	561	356	17	582	1100	418	953	2.86e-27	125	40.64
P24276.1	XP_020435076.1	23.901	523	335	11	584	1094	383	854	6.15e-27	124	42.26
P24276.1	KJE93202.1	25.164	608	330	19	586	1094	543	1124	1.49e-26	123	38.98
P24276.1	XP_004347849.2	25.164	608	330	19	586	1094	553	1134	1.61e-26	123	38.98
P24276.1	XP_001732306.1	23.133	549	374	14	579	1090	342	879	1.72e-26	122	41.17
P24276.1	XP_011316956.1	23.756	623	378	19	536	1112	372	943	4.58e-26	121	40.29
P24276.1	EEQ82259.1	25.912	521	323	21	515	1014	242	720	9.21e-26	120	45.49
P24276.1	XP_009495003.1	23.929	560	368	13	580	1105	341	876	9.47e-26	120	42.32
P24276.1	PCD22650.1	23.248	585	386	16	559	1112	391	943	1.22e-25	120	41.03
P24276.1	EYB22133.1	23.500	600	366	18	559	1112	391	943	1.57e-25	119	40.50
P24276.1	XP_641919.1	30.588	255	157	5	882	1121	1047	1296	4.55e-25	118	50.20
P24276.1	XP_030836972.1	25.562	489	317	16	584	1050	371	834	1.41e-24	116	43.56
P24276.1	ORY48228.1	24.825	572	345	20	538	1094	362	863	1.67e-24	116	43.01
P24276.1	XP_716298.1	23.964	555	377	16	559	1090	409	941	4.61e-24	115	41.44
P24276.1	BAG58327.1	25.000	440	283	10	540	952	232	651	6.96e-22	107	40.68
P24276.1	XP_003283598.1	29.958	237	141	4	882	1098	995	1226	7.44e-22	108	48.52
P24276.1	XP_003283598.1	34.146	82	53	1	315	396	369	449	7.30e-05	52.8	50.00
P24276.1	EPR79693.1	24.308	506	298	16	583	1014	286	780	5.57e-21	105	43.08
P24276.1	EAW70987.1	35.443	158	88	6	968	1118	8	158	7.98e-21	96.3	58.23
P24276.1	XP_013237712.1	22.478	694	408	25	529	1126	385	1044	2.26e-20	103	38.33
P24276.1	NP_001244210.1	29.433	282	175	8	540	815	232	495	3.57e-20	101	46.81
P24276.1	EAW70989.1	29.329	283	176	8	540	816	232	496	5.07e-20	100	46.64
P24276.1	AAH26166.1	29.329	283	176	8	540	816	232	496	5.07e-20	100	46.64
P24276.1	EAW70985.1	29.329	283	176	8	540	816	232	496	7.63e-20	100	46.64
P24276.1	EAW70986.1	34.969	163	92	6	963	1118	51	206	7.82e-20	96.7	57.67
P24276.1	ORD94946.1	25.817	306	194	7	713	1014	374	650	1.46e-18	97.1	44.12
P24276.1	XP_030834982.1	24.400	500	288	17	603	1034	882	1359	2.11e-18	97.1	40.20
P24276.1	XP_030830758.1	23.045	486	297	13	605	1034	2403	2867	1.40e-17	94.7	40.74
P24276.1	XP_030830757.1	23.045	486	297	13	605	1034	2421	2885	1.50e-17	94.4	40.74
P24276.1	XP_004361707.1	29.384	211	118	5	932	1116	926	1131	1.91e-17	93.6	49.29
P24276.1	XP_030838165.1	24.708	514	280	22	599	1034	230	714	3.16e-16	89.7	40.66
P24276.1	EAW77758.1	24.444	450	290	13	517	935	303	733	5.65e-16	88.6	42.67
P24276.1	XP_030836798.1	22.965	479	287	16	606	1020	2199	2659	6.63e-16	89.0	40.71
P24276.1	BAC03400.1	32.044	181	110	5	882	1052	30	207	7.30e-16	84.0	51.38
P24276.1	BAC04542.1	24.444	450	290	13	517	935	303	733	8.38e-16	87.8	42.67
P24276.1	EPB83808.1	28.311	219	142	5	891	1094	5	223	3.17e-15	84.0	45.66
P24276.1	ORY56506.1	29.752	242	150	8	584	817	627	856	3.62e-15	86.3	48.76
P24276.1	ORY56506.1	27.419	248	157	6	865	1098	929	1167	4.59e-15	85.9	47.18
P24276.1	ORY56506.1	30.882	68	41	2	580	642	417	483	32	33.9	51.47
P24276.1	EPB83809.1	26.953	256	160	8	586	830	310	549	4.41e-13	79.0	45.70
P24276.1	QEL58041.1	28.311	219	140	6	882	1090	22	233	1.46e-12	74.7	44.29
P24276.1	EIE82627.1	32.680	153	74	4	891	1017	15	164	4.72e-11	71.2	46.41
P24276.1	XP_004993265.1	26.953	256	160	9	580	826	611	848	1.78e-10	70.9	42.19
P24276.1	XP_004356324.1	25.962	208	140	6	584	789	384	579	1.49e-09	67.4	47.12
P24276.1	XP_004356325.1	31.818	132	87	2	963	1094	4	132	3.04e-09	64.3	49.24
P24276.1	XP_030836799.1	24.024	333	221	11	606	924	2132	2446	9.43e-09	65.5	42.94
P24276.1	XP_030836799.1	41.558	77	40	4	961	1034	2530	2604	6.02e-06	56.2	57.14
P24276.1	XP_013237162.1	24.333	300	204	8	729	1014	601	891	3.10e-06	57.0	46.00
P24276.1	XP_009496108.1	54.762	42	18	1	974	1014	1103	1144	1.60e-05	54.7	73.81
P24276.1	EIJ88150.1	23.333	150	96	4	614	756	324	461	1.98e-05	53.9	48.00
P24276.1	XP_030836800.1	36.364	77	44	3	961	1034	2361	2435	3.18e-05	53.9	55.84
P24276.1	XP_030836801.1	36.364	77	44	3	961	1034	2360	2434	3.20e-05	53.9	55.84
P24276.1	XP_030830378.1	35.616	73	46	1	963	1034	1067	1139	6.30e-05	52.8	54.79
P24276.1	XP_636708.1	33.333	72	48	0	713	784	556	627	1.62e-04	51.2	58.33
P24276.1	XP_004336320.1	29.474	95	67	0	728	822	146	240	4.24e-04	49.3	50.53
P24276.1	XP_004358150.1	35.484	62	39	1	970	1030	835	896	0.004	47.0	61.29
P24276.1	KND96565.2	27.434	113	66	3	968	1080	936	1032	0.004	47.0	42.48
P24276.1	PSK76679.1	27.434	113	66	3	968	1080	936	1032	0.004	47.0	42.48
P24276.1	XP_028888585.1	27.434	113	66	3	968	1080	936	1032	0.004	47.0	42.48
P24276.1	XP_003295008.1	46.512	43	23	0	969	1011	749	791	0.004	46.6	67.44
P24276.1	XP_003295008.1	30.556	72	50	0	713	784	514	585	0.21	41.2	54.17
P24276.1	QEO23798.1	27.679	112	65	3	969	1080	937	1032	0.004	46.6	42.86
P24276.1	QEL61657.1	45.000	40	22	0	968	1007	717	756	0.005	46.6	65.00
P24276.1	SMY18983.1	35.714	56	35	1	983	1037	891	946	0.016	45.1	57.14
P24276.1	BAB84997.1	29.730	111	61	3	900	1010	69	162	0.027	44.3	46.85
P24276.1	AAI50284.1	29.730	111	61	3	900	1010	1025	1118	0.028	44.3	46.85
P24276.1	EAW75255.1	29.730	111	61	3	900	1010	1025	1118	0.028	44.3	46.85
P24276.1	NP_208384.3	29.730	111	61	3	900	1010	1025	1118	0.028	44.3	46.85
P24276.1	XP_024307775.1	29.730	111	61	3	900	1010	1594	1687	0.029	44.3	46.85
P24276.1	BAE46995.1	29.730	111	61	3	900	1010	1594	1687	0.030	44.3	46.85
P24276.1	XP_024307774.1	29.730	111	61	3	900	1010	1594	1687	0.030	44.3	46.85
P24276.1	EAW75257.1	29.730	111	61	3	900	1010	1566	1659	0.030	43.9	46.85
P24276.1	EAW75256.1	29.730	111	61	3	900	1010	1594	1687	0.031	43.9	46.85
P24276.1	NP_001032412.2	29.730	111	61	3	900	1010	1594	1687	0.031	43.9	46.85
P24276.1	EIE82626.1	27.731	119	70	4	594	700	237	351	0.12	41.6	47.90
P24276.1	XP_020427727.1	48.485	33	17	0	982	1014	785	817	0.13	42.0	72.73
P24276.1	XP_004335106.1	50.000	32	16	0	983	1014	815	846	0.29	40.8	68.75
P24276.1	XP_003293188.1	26.230	122	65	5	991	1090	1305	1423	1.1	38.9	44.26
P24276.1	RIB03324.1	25.210	119	83	4	983	1097	721	837	2.8	37.4	46.22
P24276.1	XP_638051.1	40.385	52	26	1	991	1037	1464	1515	3.3	37.4	55.77
P24276.1	XP_020430095.1	70.000	20	6	0	991	1010	1125	1144	11	35.4	80.00
P24276.1	ORY49361.1	31.169	77	46	3	633	705	621	694	13	35.4	51.95
P24276.1	XP_505362.1	42.105	38	22	0	231	268	893	930	26	34.3	55.26
P24276.1	XP_018284764.1	63.636	22	8	0	991	1012	808	829	45	33.5	72.73
P24276.1	EIE89302.1	33.929	56	35	1	991	1044	765	820	47	33.5	53.57
P24276.1	CDH53807.1	35.185	54	33	1	991	1042	766	819	57	33.1	50.00
P24276.1	OBZ85405.1	25.153	163	91	5	552	690	128	283	75	32.3	41.10
# blastp
# Iteration: 0
# Query: Q8IYB7.4 RecName: Full=DIS3-like exonuclease 2; Short=hDIS3L2 [Homo sapiens]
# RID: BBWCMDV1016
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 476 hits found
Q8IYB7.4	NP_689596.4	100.000	866	0	0	1	866	1	866	0.0	1795	100.00
Q8IYB7.4	EAW70990.1	99.739	767	2	0	1	767	1	767	0.0	1580	99.74
Q8IYB7.4	BAG58327.1	99.850	667	1	0	1	667	1	667	0.0	1380	100.00
Q8IYB7.4	EAW70989.1	100.000	580	0	0	1	580	1	580	0.0	1200	100.00
Q8IYB7.4	EAW70985.1	100.000	580	0	0	1	580	1	580	0.0	1199	100.00
Q8IYB7.4	AAH26166.1	99.655	580	2	0	1	580	1	580	0.0	1193	99.66
Q8IYB7.4	NP_001244210.1	98.694	536	7	0	1	536	1	536	0.0	1096	98.88
Q8IYB7.4	XP_030837613.1	47.722	878	406	9	31	860	239	1111	0.0	769	63.44
Q8IYB7.4	XP_030842557.1	47.608	878	407	9	31	860	239	1111	0.0	767	63.33
Q8IYB7.4	NP_498160.2	41.106	832	409	17	47	863	62	827	0.0	607	59.13
Q8IYB7.4	RIB17962.1	49.209	569	258	9	264	821	683	1231	1.80e-172	541	65.03
Q8IYB7.4	RIB17962.1	40.506	79	46	1	46	123	482	560	1.29e-07	60.8	62.03
Q8IYB7.4	XP_004996901.1	39.354	836	472	15	39	853	191	1012	9.83e-170	524	57.06
Q8IYB7.4	EXX74608.1	48.862	571	273	8	264	829	679	1235	4.95e-168	529	64.80
Q8IYB7.4	EXX74608.1	43.038	79	44	1	46	123	478	556	5.05e-09	65.5	63.29
Q8IYB7.4	EXX74607.1	48.862	571	273	8	264	829	687	1243	4.98e-168	530	64.80
Q8IYB7.4	EXX74607.1	43.038	79	44	1	46	123	486	564	4.97e-09	65.5	63.29
Q8IYB7.4	NP_001244211.1	99.576	236	1	0	1	236	1	236	6.03e-166	486	100.00
Q8IYB7.4	AAP97321.1	99.576	236	1	0	1	236	1	236	1.96e-165	485	99.58
Q8IYB7.4	ORY51419.1	39.497	795	372	20	46	800	358	1083	2.68e-165	520	55.97
Q8IYB7.4	OAQ31519.1	44.956	565	290	8	264	823	167	715	1.25e-161	497	64.25
Q8IYB7.4	EPB92428.1	36.993	765	410	14	50	802	26	730	1.53e-160	494	56.21
Q8IYB7.4	EIE79534.1	36.978	814	455	15	44	840	329	1101	4.27e-158	497	54.79
Q8IYB7.4	CDH60523.1	44.351	593	297	9	233	808	570	1146	2.67e-156	494	61.21
Q8IYB7.4	CDH60523.1	45.833	72	39	0	45	116	422	493	3.90e-09	65.9	65.28
Q8IYB7.4	XP_001744174.1	46.261	575	289	9	229	797	19	579	8.36e-156	473	62.09
Q8IYB7.4	XP_016610762.1	45.685	591	283	12	233	796	685	1264	1.16e-155	498	61.42
Q8IYB7.4	XP_016610762.1	42.045	88	50	1	46	132	556	643	4.65e-10	68.9	64.77
Q8IYB7.4	EAW70986.1	99.543	219	1	0	617	835	1	219	1.04e-150	449	99.54
Q8IYB7.4	OBZ90828.1	36.149	805	423	16	32	821	419	1147	1.97e-149	476	54.29
Q8IYB7.4	XP_018297613.1	43.866	538	286	7	268	802	230	754	8.11e-149	465	63.94
Q8IYB7.4	XP_018297613.1	40.000	75	45	0	45	119	59	133	1.09e-08	64.3	65.33
Q8IYB7.4	XP_021880184.1	42.193	602	329	7	223	820	644	1230	3.75e-148	476	61.13
Q8IYB7.4	XP_004343707.2	41.743	654	300	11	220	800	524	1169	1.12e-147	474	56.27
Q8IYB7.4	XP_004343707.2	38.372	86	53	0	40	125	327	412	1.11e-10	70.9	62.79
Q8IYB7.4	KNE56473.1	34.419	860	445	16	47	849	368	1165	5.31e-146	467	51.98
Q8IYB7.4	XP_020435989.1	41.935	651	331	16	232	851	615	1249	4.04e-145	466	58.37
Q8IYB7.4	XP_020435989.1	40.000	80	48	0	43	122	355	434	1.71e-11	73.6	66.25
Q8IYB7.4	EXX74609.1	51.627	461	210	6	264	723	687	1135	4.12e-144	460	66.38
Q8IYB7.4	EXX74609.1	43.038	79	44	1	46	123	486	564	4.47e-09	65.9	63.29
Q8IYB7.4	OAQ23985.1	41.419	606	322	9	233	820	674	1264	1.54e-140	456	59.41
Q8IYB7.4	XP_007329347.1	43.684	570	296	11	264	825	578	1130	1.68e-140	453	61.40
Q8IYB7.4	XP_007329347.1	38.961	77	46	1	46	121	387	463	1.77e-06	57.4	61.04
Q8IYB7.4	XP_006676968.1	44.464	560	275	14	256	796	388	930	3.64e-140	447	62.68
Q8IYB7.4	XP_006676968.1	34.000	100	59	3	25	122	219	313	7.26e-07	58.5	54.00
Q8IYB7.4	EGO01908.1	41.567	587	303	10	264	825	458	1029	7.19e-139	446	59.11
Q8IYB7.4	EGO01908.1	39.437	71	43	0	46	116	265	335	2.11e-06	57.0	61.97
Q8IYB7.4	EIE87097.1	36.224	784	398	18	43	821	85	771	2.00e-138	438	52.42
Q8IYB7.4	XP_011387156.1	41.725	568	302	10	264	821	728	1276	2.98e-138	450	61.27
Q8IYB7.4	XP_011387156.1	42.500	80	45	1	45	123	541	620	6.19e-09	65.5	61.25
Q8IYB7.4	KNE54823.1	39.326	623	318	12	264	849	570	1169	9.19e-138	445	58.91
Q8IYB7.4	KNE54823.1	32.000	75	46	1	47	116	368	442	0.037	43.1	56.00
Q8IYB7.4	XP_003324138.1	43.739	551	289	8	264	805	725	1263	4.12e-137	447	60.80
Q8IYB7.4	XP_003324138.1	40.260	77	45	1	46	121	532	608	6.67e-07	58.5	61.04
Q8IYB7.4	OBZ83463.1	37.771	691	388	13	163	828	155	828	1.36e-136	434	55.14
Q8IYB7.4	OBZ83463.1	32.222	90	58	3	46	133	108	196	8.99e-05	51.6	57.78
Q8IYB7.4	XP_004367466.1	40.865	624	331	12	226	820	452	1066	5.39e-136	444	57.53
Q8IYB7.4	XP_004367466.1	46.753	77	41	0	45	121	174	250	8.83e-14	81.3	70.13
Q8IYB7.4	4RO1_A	35.806	782	383	20	46	795	9	703	3.01e-135	426	51.02
Q8IYB7.4	O14040.1	35.806	782	383	20	46	795	172	866	1.80e-134	429	51.02
Q8IYB7.4	XP_003283598.1	40.857	607	305	14	229	800	639	1226	4.91e-134	436	57.66
Q8IYB7.4	XP_003283598.1	36.275	102	64	1	31	132	376	476	2.17e-11	73.2	54.90
Q8IYB7.4	XP_018293059.1	41.281	562	301	12	264	821	155	691	8.89e-134	421	60.14
Q8IYB7.4	XP_018293059.1	40.580	69	41	0	47	115	1	69	2.28e-06	56.6	62.32
Q8IYB7.4	XP_641919.1	40.932	601	316	15	232	807	694	1280	1.03e-133	437	58.40
Q8IYB7.4	XP_641919.1	40.187	107	61	2	33	136	420	526	1.13e-14	84.0	57.94
Q8IYB7.4	EPB81809.1	40.132	608	329	10	235	821	249	842	1.50e-133	427	58.22
Q8IYB7.4	EPB81809.1	39.474	114	57	4	13	121	75	181	6.86e-10	68.2	55.26
Q8IYB7.4	CDH55297.1	40.453	618	329	12	232	828	459	1058	1.84e-133	432	55.99
Q8IYB7.4	CDH55297.1	38.961	77	46	1	47	122	335	411	2.71e-08	63.2	67.53
Q8IYB7.4	ORY85672.1	40.941	574	304	11	258	802	554	1121	1.61e-132	432	59.23
Q8IYB7.4	ORY85672.1	33.673	98	63	1	21	116	397	494	2.39e-06	57.0	53.06
Q8IYB7.4	XP_012051195.1	40.140	573	314	10	264	825	1008	1562	2.98e-128	426	58.81
Q8IYB7.4	XP_012051195.1	40.964	83	47	2	41	121	811	893	1.66e-07	60.8	63.86
Q8IYB7.4	XP_012050922.1	40.140	573	314	10	264	825	1008	1562	3.86e-128	426	58.81
Q8IYB7.4	XP_012050922.1	40.964	83	47	2	41	121	811	893	1.50e-07	60.8	63.86
Q8IYB7.4	PIA17543.1	39.966	583	291	10	268	801	171	743	6.11e-128	409	56.26
Q8IYB7.4	BAC03400.1	98.404	188	3	0	580	767	29	216	6.33e-126	384	98.94
Q8IYB7.4	AAX82031.1	100.000	178	0	0	376	553	1	178	7.18e-122	370	100.00
Q8IYB7.4	NP_728490.1	39.046	566	330	9	233	790	422	980	1.00e-119	393	57.60
Q8IYB7.4	NP_612012.1	39.046	566	330	9	233	790	410	968	1.02e-119	392	57.60
Q8IYB7.4	AAT94466.1	40.149	538	310	8	258	790	450	980	1.08e-119	392	58.92
Q8IYB7.4	XP_002175003.1	38.185	584	330	12	232	795	211	783	6.26e-117	380	56.51
Q8IYB7.4	XP_002175003.1	42.857	77	43	1	42	118	100	175	2.13e-10	69.7	67.53
Q8IYB7.4	XP_752507.1	32.216	835	470	23	46	830	426	1214	1.41e-114	385	50.90
Q8IYB7.4	KXN68223.1	36.333	589	337	11	231	795	656	1230	7.82e-113	381	55.86
Q8IYB7.4	CDH58442.1	35.761	618	348	11	235	820	500	1100	9.94e-112	375	55.02
Q8IYB7.4	CDH58442.1	31.944	72	49	0	45	116	373	444	6.65e-04	48.9	62.50
Q8IYB7.4	CDH60378.1	32.080	851	432	23	17	847	192	916	8.68e-111	367	48.41
Q8IYB7.4	EAW70987.1	100.000	163	0	0	670	832	6	168	6.57e-110	339	100.00
Q8IYB7.4	XP_001590366.1	30.834	827	468	23	46	821	406	1179	1.31e-109	371	50.79
Q8IYB7.4	ORX85520.1	38.214	560	305	12	267	800	789	1333	1.83e-109	373	57.14
Q8IYB7.4	ORX85520.1	38.298	94	58	0	41	134	631	724	2.25e-10	70.1	64.89
Q8IYB7.4	APA15448.1	30.834	827	468	23	46	821	451	1224	1.98e-109	371	50.79
Q8IYB7.4	ORX43377.1	37.584	596	327	16	233	800	776	1354	4.53e-109	372	56.88
Q8IYB7.4	ORX43377.1	37.000	100	57	1	45	138	656	755	4.81e-11	72.0	61.00
Q8IYB7.4	CAB45749.1	35.659	645	350	13	223	856	7	597	2.42e-108	351	52.56
Q8IYB7.4	ORY24609.1	33.812	766	387	18	46	796	217	877	7.81e-108	360	49.48
Q8IYB7.4	EAW80518.1	35.659	645	350	13	223	856	69	659	1.27e-107	351	52.56
Q8IYB7.4	ORY56506.1	37.479	595	326	18	233	800	592	1167	1.80e-107	366	56.30
Q8IYB7.4	ORY56506.1	39.726	73	44	0	50	122	492	564	8.57e-08	61.6	65.75
Q8IYB7.4	EEH08335.1	31.265	838	474	23	46	831	455	1242	2.90e-107	365	49.76
Q8IYB7.4	RIB08808.1	37.274	609	327	15	194	789	292	858	5.72e-107	354	55.34
Q8IYB7.4	RIB08808.1	35.802	81	45	1	41	121	213	286	3.90e-06	55.8	54.32
Q8IYB7.4	AAH38101.1	35.659	645	350	13	223	856	171	761	8.49e-107	352	52.56
Q8IYB7.4	ORY24922.1	35.452	598	339	12	237	800	67	651	1.26e-106	353	54.68
Q8IYB7.4	ORY24922.1	61.538	26	10	0	91	116	2	27	4.9	36.2	80.77
Q8IYB7.4	NP_001309278.1	35.659	645	350	13	223	856	171	761	1.47e-106	351	52.56
Q8IYB7.4	NP_001309277.1	35.659	645	350	13	223	856	210	800	2.95e-106	352	52.56
Q8IYB7.4	SMY19906.1	30.929	818	471	21	46	821	437	1202	5.23e-106	361	50.12
Q8IYB7.4	CRL22673.1	31.415	834	475	19	46	830	431	1216	7.00e-106	361	49.88
Q8IYB7.4	XP_001243079.2	31.055	834	474	22	46	829	433	1215	8.64e-106	361	49.52
Q8IYB7.4	BAF92610.1	35.659	645	350	13	223	856	333	923	1.67e-105	352	52.56
Q8IYB7.4	CAH56266.1	35.659	645	350	13	223	856	333	923	1.69e-105	352	52.56
Q8IYB7.4	BAA76852.3	35.659	645	350	13	223	856	303	893	1.73e-105	352	52.56
Q8IYB7.4	NP_001121698.1	35.659	645	350	13	223	856	303	893	1.73e-105	352	52.56
Q8IYB7.4	NP_055768.3	35.659	645	350	13	223	856	333	923	1.85e-105	352	52.56
Q8IYB7.4	AAH56143.1	35.659	645	350	13	223	856	333	923	1.85e-105	352	52.56
Q8IYB7.4	AAL37479.1	35.659	645	350	13	223	856	333	923	2.25e-105	352	52.56
Q8IYB7.4	XP_019027114.1	31.707	779	425	18	38	801	246	932	2.40e-105	353	48.65
Q8IYB7.4	6D6Q_K	35.504	645	351	13	223	856	335	925	5.28e-105	351	52.71
Q8IYB7.4	CDH53421.1	34.355	620	355	12	235	820	525	1126	8.50e-105	356	54.19
Q8IYB7.4	CDH53421.1	34.783	69	43	1	68	136	421	487	0.002	47.4	63.77
Q8IYB7.4	6H25_J	35.504	645	351	13	223	856	337	927	9.37e-105	350	52.56
Q8IYB7.4	XP_658762.1	32.533	833	465	26	46	830	428	1211	1.14e-104	358	50.90
Q8IYB7.4	OIR58338.1	33.832	668	357	12	192	849	261	853	1.39e-104	348	49.10
Q8IYB7.4	RKP20466.1	35.642	592	335	11	265	846	265	820	2.02e-104	347	53.89
Q8IYB7.4	XP_021883468.1	33.592	774	396	21	49	801	219	895	3.35e-104	348	50.13
Q8IYB7.4	NP_001262910.1	34.697	660	376	14	211	859	328	943	3.51e-104	349	52.12
Q8IYB7.4	NP_001262910.1	31.522	92	61	1	53	144	235	324	5.71e-06	55.5	55.43
Q8IYB7.4	NP_984830.1	33.290	763	392	22	62	800	272	941	3.71e-104	350	48.75
Q8IYB7.4	ODQ71950.1	32.166	771	414	20	44	796	245	924	6.22e-104	349	49.68
Q8IYB7.4	AAK93574.1	34.545	660	377	14	211	859	328	943	7.97e-104	348	52.12
Q8IYB7.4	AAK93574.1	31.522	92	61	1	53	144	235	324	5.71e-06	55.5	55.43
Q8IYB7.4	AFI71920.1	34.697	660	376	14	211	859	351	966	8.11e-104	349	52.12
Q8IYB7.4	AFI71920.1	31.522	92	61	1	53	144	258	347	5.79e-06	55.5	55.43
Q8IYB7.4	XP_018288856.1	34.804	612	349	11	235	821	128	714	2.55e-103	345	53.27
Q8IYB7.4	XP_018288856.1	30.986	71	49	0	45	115	1	71	0.002	47.0	60.56
Q8IYB7.4	ORY27235.1	36.347	542	322	8	271	795	6	541	2.99e-103	342	55.35
Q8IYB7.4	XP_451472.1	31.547	821	449	21	50	846	261	992	5.03e-103	347	47.02
Q8IYB7.4	EPZ33168.1	35.642	592	335	11	265	846	357	912	9.05e-103	345	53.89
Q8IYB7.4	QEU58691.1	31.547	821	449	21	50	846	261	992	1.07e-102	346	47.02
Q8IYB7.4	SMY20547.1	31.294	850	451	24	27	848	235	979	5.04e-102	344	48.00
Q8IYB7.4	OAQ32362.1	36.778	571	312	11	266	823	369	903	2.43e-101	342	54.82
Q8IYB7.4	OAQ32362.1	35.443	79	49	2	46	122	214	292	4.13e-05	52.8	60.76
Q8IYB7.4	XP_751606.1	31.726	788	414	22	40	792	245	943	2.92e-101	343	48.22
Q8IYB7.4	ODV96234.1	32.422	768	411	21	50	801	250	925	4.05e-101	341	48.70
Q8IYB7.4	NP_014621.1	32.805	820	439	25	50	846	255	985	8.47e-101	341	46.95
Q8IYB7.4	OBZ81863.1	33.596	634	347	14	235	820	480	1087	1.65e-100	344	52.21
Q8IYB7.4	OBZ81863.1	44.898	49	27	0	68	116	376	424	0.003	47.0	67.35
Q8IYB7.4	XP_004347431.1	30.678	841	482	16	47	859	247	1014	2.13e-100	343	47.21
Q8IYB7.4	5K36_K	32.683	820	440	25	50	846	257	987	2.54e-100	339	46.95
Q8IYB7.4	XP_001797133.1	30.498	823	463	22	46	821	443	1203	2.62e-100	345	49.45
Q8IYB7.4	4IFD_J	32.805	820	439	26	50	846	257	987	2.72e-100	339	47.32
Q8IYB7.4	EXX59222.1	36.661	581	318	14	230	796	335	879	3.09e-100	339	54.56
Q8IYB7.4	5C0W_J	32.805	820	439	26	50	846	258	988	3.30e-100	339	47.32
Q8IYB7.4	5JEA_J	32.683	820	440	25	50	846	259	989	3.53e-100	339	46.95
Q8IYB7.4	XP_016612102.1	34.622	621	353	15	193	796	294	878	7.46e-100	338	53.78
Q8IYB7.4	KNE63777.1	38.993	536	291	9	267	795	377	883	7.90e-100	338	53.17
Q8IYB7.4	XP_001243197.1	31.447	795	429	19	49	811	255	965	1.22e-99	338	47.17
Q8IYB7.4	XP_002175127.1	34.677	620	360	15	195	801	324	911	2.91e-99	336	52.58
Q8IYB7.4	XP_002175127.1	26.829	123	78	2	40	150	236	358	2.50e-07	60.1	51.22
Q8IYB7.4	KXN68087.1	34.488	606	358	10	203	799	302	877	7.05e-99	335	52.81
Q8IYB7.4	KXN68087.1	33.333	63	40	1	62	122	238	300	0.18	40.8	55.56
Q8IYB7.4	XP_001805194.1	31.964	779	424	22	40	801	257	946	7.33e-99	335	48.91
Q8IYB7.4	XP_003290482.1	32.334	634	377	13	183	796	271	872	1.15e-98	335	53.31
Q8IYB7.4	XP_003290482.1	38.095	63	39	0	59	121	238	300	2.81e-06	56.6	60.32
Q8IYB7.4	XP_018291713.1	34.898	639	354	15	225	847	331	923	1.20e-98	334	52.11
Q8IYB7.4	XP_961563.2	29.818	825	470	20	46	821	416	1180	1.32e-98	340	48.61
